vx,vy,vz,sci_photons,xpos0,ypos0,photons0,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3
4.31159,20.0853,8.89803,87,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.6252,-8.01016,-6.55603,1444,-25,-25,8,-25,25,4,25,-25,1,25,25,1
-18.6895,-11.2512,-8.89482,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.5957,-11.8939,-3.20299,49719,-25,-25,64,-25,25,48,25,-25,168,25,25,70
4.59877,0.867963,-9.78226,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.3453,4.82399,-1.30269,25601,-25,-25,32,-25,25,52,25,-25,38,25,25,52
-21.0762,-14.3513,-8.49786,122948,-25,-25,588,-25,25,174,25,-25,150,25,25,137
0.15063,10.212,-4.24718,111,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.3458,4.23505,7.55449,7644,-25,-25,8,-25,25,11,25,-25,12,25,25,16
-19.8519,3.09252,-1.45692,296695,-25,-25,551,-25,25,767,25,-25,387,25,25,377
0.271975,-11.7286,-6.43777,6429,-25,-25,11,-25,25,6,25,-25,15,25,25,5
-14.4675,-4.58005,-0.920464,98,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.7141,-12.2618,-8.6593,9370,-25,-25,33,-25,25,17,25,-25,18,25,25,6
-17.3732,-2.03431,-5.25715,7809,-25,-25,14,-25,25,13,25,-25,8,25,25,3
17.9126,14.2537,9.13689,195546,-25,-25,227,-25,25,265,25,-25,340,25,25,567
7.20429,2.99516,7.08596,84,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-4.66663,9.50214,0.449423,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.8582,21.2724,-5.9672,320887,-25,-25,289,-25,25,356,25,-25,392,25,25,1862
12.2996,6.54346,4.85034,104251,-25,-25,121,-25,25,153,25,-25,217,25,25,235
-17.6319,3.4027,6.19516,4643,-25,-25,10,-25,25,10,25,-25,4,25,25,3
-1.15437,-1.13849,0.267011,78,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,25,25,1
-9.32479,-12.801,-9.80023,67,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.7786,20.7403,2.9119,77,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
13.7062,7.84919,-9.19756,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.04562,3.12873,-3.53373,64,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.8403,-5.0177,5.12183,2942,-25,-25,7,-25,25,2,25,-25,9,25,25,3
7.6134,18.2831,-6.1563,1658,-25,-25,3,-25,25,3,25,-25,4,25,25,4
-11.4186,12.1768,-8.64359,227434,-25,-25,488,-25,25,449,25,-25,317,25,25,293
8.69522,-7.98303,2.17914,407781,-25,-25,666,-25,25,512,25,-25,977,25,25,686
17.0879,-3.04795,-7.68749,70555,-25,-25,75,-25,25,69,25,-25,173,25,25,143
-18.5242,18.5953,3.87817,103,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.9723,17.3538,-1.41761,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.0196,5.75177,1.51597,48192,-25,-25,66,-25,25,126,25,-25,56,25,25,81
-7.99387,-17.1567,-1.2914,60047,-25,-25,144,-25,25,73,25,-25,122,25,25,64
-11.8678,10.0363,-5.03981,80,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.8684,-4.22449,2.00064,53275,-25,-25,168,-25,25,106,25,-25,56,25,25,59
16.0813,-3.36549,-8.78418,572075,-25,-25,838,-25,25,686,25,-25,1585,25,25,935
-0.23553,-3.61678,2.05624,213548,-25,-25,393,-25,25,416,25,-25,337,25,25,308
16.6391,3.99079,0.950976,69267,-25,-25,67,-25,25,88,25,-25,139,25,25,150
-19.1405,-16.7176,-1.29004,76,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.0508353,-19.2083,-4.68891,5008,-25,-25,8,-25,25,8,25,-25,7,25,25,4
21.6161,-4.3325,-8.29674,40,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-5.08933,-0.830128,-1.71396,8979,-25,-25,14,-25,25,13,25,-25,11,25,25,10
20.1905,-15.2897,6.80923,25478,-25,-25,33,-25,25,20,25,-25,91,25,25,34
-3.47931,-15.6239,4.58292,33,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
11.323,-21.7591,-0.569129,12931,-25,-25,27,-25,25,23,25,-25,41,25,25,14
6.05873,-12.8056,0.303697,242351,-25,-25,364,-25,25,296,25,-25,729,25,25,362
6.65383,13.457,-4.48154,65,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
21.7164,9.30698,5.36243,23291,-25,-25,24,-25,25,28,25,-25,48,25,25,76
-15.4583,-14.9973,4.00397,297,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
19.2278,-4.16004,0.708448,10084,-25,-25,12,-25,25,13,25,-25,26,25,25,14
4.90709,17.4801,1.83593,35921,-25,-25,38,-25,25,86,25,-25,48,25,25,74
-20.6667,0.633603,8.5619,30793,-25,-25,68,-25,25,69,25,-25,38,25,25,31
16.2038,13.812,2.0704,172555,-25,-25,156,-25,25,224,25,-25,225,25,25,903
-2.73848,1.2653,-5.39504,80,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.8025,1.17222,1.00972,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.14407,15.9876,2.7597,128091,-25,-25,152,-25,25,319,25,-25,146,25,25,269
-19.4022,20.264,0.727584,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.9719,11.3928,-0.319239,5532,-25,-25,10,-25,25,21,25,-25,6,25,25,11
-20.0522,-7.03486,6.60374,24023,-25,-25,50,-25,25,43,25,-25,20,25,25,31
-5.5084,-15.2585,5.49888,6559,-25,-25,11,-25,25,5,25,-25,16,25,25,10
20.886,-15.8089,-4.74985,89,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.2447,-6.68172,-5.92542,387055,-25,-25,547,-25,25,422,25,-25,1592,25,25,486
-10.8858,-12.3245,6.75181,21169,-25,-25,49,-25,25,38,25,-25,32,25,25,28
-2.54927,-16.2927,3.01263,243936,-25,-25,980,-25,25,326,25,-25,451,25,25,265
-3.76136,1.31491,-9.73852,140404,-25,-25,214,-25,25,289,25,-25,231,25,25,265
0.453763,-11.9674,-6.86153,360968,-25,-25,712,-25,25,532,25,-25,665,25,25,503
17.399,-13.3647,5.63649,5538,-25,-25,10,-25,25,5,25,-25,13,25,25,9
-13.3529,-8.3035,-7.57403,456550,-25,-25,1722,-25,25,658,25,-25,639,25,25,477
-12.8175,-12.3522,-7.69749,179,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-10.9947,17.4745,-0.303033,47669,-25,-25,58,-25,25,156,25,-25,45,25,25,81
-15.556,2.83707,4.66275,17168,-25,-25,21,-25,25,35,25,-25,21,25,25,19
-12.7443,21.3319,8.37679,6066,-25,-25,6,-25,25,22,25,-25,10,25,25,11
18.637,-20.5817,-8.10178,62430,-25,-25,73,-25,25,64,25,-25,308,25,25,85
9.00511,-11.0635,-7.23705,5546,-25,-25,13,-25,25,2,25,-25,14,25,25,10
9.76516,-0.463144,-0.94033,95979,-25,-25,122,-25,25,121,25,-25,209,25,25,177
7.23342,-8.06072,-3.2582,42035,-25,-25,65,-25,25,51,25,-25,95,25,25,62
8.15163,-12.7291,3.39378,41,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-9.37216,6.24931,-7.44877,353,-25,-25,1,-25,25,1,25,-25,1,-99.9,-99.9,-1
9.17218,-4.07202,-4.15887,62101,-25,-25,85,-25,25,82,25,-25,152,25,25,109
17.1323,-16.1315,3.88375,72,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
1.19774,-19.4003,-9.22799,69,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
2.54152,-5.10354,-1.54267,86,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
8.62041,-18.1572,-6.40243,184433,-25,-25,329,-25,25,237,25,-25,436,25,25,251
14.5477,-14.244,-9.43239,68404,-25,-25,82,-25,25,58,25,-25,222,25,25,121
-19.2814,11.8432,4.29016,63,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.52625,19.3744,-4.52547,102,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.5678,17.6959,-0.107859,223505,-25,-25,351,-25,25,603,25,-25,285,25,25,350
16.897,9.81538,3.07838,47563,-25,-25,61,-25,25,58,25,-25,97,25,25,145
18.3512,-11.1023,9.0297,229,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
14.6833,-3.39569,0.962334,37736,-25,-25,45,-25,25,44,25,-25,76,25,25,95
-0.601747,8.4109,9.4915,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.78765,11.596,-4.18731,1966,-25,-25,2,-25,25,4,25,-25,3,25,25,6
-15.913,-3.67115,5.38083,4703,-25,-25,14,-25,25,7,25,-25,2,25,25,1
6.57055,-11.6155,-9.11516,25256,-25,-25,42,-25,25,36,25,-25,57,25,25,39
3.83016,-12.4581,-9.40587,71593,-25,-25,130,-25,25,89,25,-25,178,25,25,82
-1.91173,19.4835,-7.20606,87052,-25,-25,107,-25,25,161,25,-25,111,25,25,246
-21.9525,-1.96385,-4.35685,49574,-25,-25,106,-25,25,104,25,-25,51,25,25,62
-19.5447,5.53887,-7.12725,269,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,2
-10.3936,13.2169,3.67631,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.6446,16.5602,2.25819,14024,-25,-25,21,-25,25,53,25,-25,9,25,25,14
-4.52852,-10.6811,-6.47342,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
2.13276,-21.061,0.11113,7617,-25,-25,25,-25,25,4,25,-25,23,25,25,11
15.3392,-12.7907,-1.95656,569,-25,-25,2,-25,25,1,25,-25,6,25,25,1
1.73441,-3.75789,7.34136,112,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.43049,16.3649,-7.85671,19731,-25,-25,24,-25,25,31,25,-25,31,25,25,68
-10.602,-12.9228,0.042801,9064,-25,-25,29,-25,25,19,25,-25,19,25,25,5
-6.17371,8.36107,9.6373,80322,-25,-25,132,-25,25,181,25,-25,89,25,25,134
-18.0259,18.1248,-4.51507,100,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.5184,14.7557,8.85577,82,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.952,-7.24288,1.67275,184105,-25,-25,371,-25,25,321,25,-25,299,25,25,238
-21.5899,18.8373,-9.16095,39334,-25,-25,65,-25,25,214,25,-25,38,25,25,52
15.3012,-13.7552,6.08775,57680,-25,-25,94,-25,25,60,25,-25,156,25,25,84
15.3389,13.9307,-4.96622,5162,-25,-25,10,-25,25,5,25,-25,5,25,25,21
-2.50919,12.089,7.21676,9288,-25,-25,10,-25,25,13,25,-25,17,25,25,13
3.54499,-3.99114,4.66408,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.74612,20.9967,-7.62264,60954,-25,-25,95,-25,25,134,25,-25,74,25,25,122
18.3741,-9.19012,7.50948,31,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.0537,-1.21207,-3.91947,47695,-25,-25,69,-25,25,62,25,-25,91,25,25,98
7.89347,14.1615,-8.72283,300516,-25,-25,489,-25,25,487,25,-25,471,25,25,521
-7.49651,-8.63298,1.36845,104072,-25,-25,258,-25,25,168,25,-25,194,25,25,134
2.16962,9.65035,-6.10503,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.5167,19.4723,-0.142775,19663,-25,-25,28,-25,25,63,25,-25,27,25,25,25
8.55837,-0.858062,-9.34766,146126,-25,-25,204,-25,25,232,25,-25,278,25,25,281
-2.76558,-6.79632,-1.54335,80,-25,-25,1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
18.4553,-14.41,-6.75867,14335,-25,-25,18,-25,25,17,25,-25,69,25,25,26
-14.5841,-2.95731,0.330043,2248,-25,-25,4,-25,25,4,25,-25,2,25,25,3
8.56788,-6.04171,9.37375,152,-99.9,-99.9,-1,-25,25,1,25,-25,2,-99.9,-99.9,-1
21.096,1.50467,2.50454,3644,-25,-25,7,-25,25,7,25,-25,10,25,25,5
-16.6153,6.93498,-3.0907,15006,-25,-25,25,-25,25,46,25,-25,18,25,25,23
14.851,13.4544,3.9459,29481,-25,-25,33,-25,25,45,25,-25,37,25,25,75
2.99861,-19.7446,-0.462958,40,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.1296,5.11992,3.78643,68946,-25,-25,145,-25,25,189,25,-25,92,25,25,82
7.26398,10.5454,3.8955,32984,-25,-25,47,-25,25,54,25,-25,45,25,25,78
5.08616,12.6781,-4.82372,172,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.2822,21.1339,0.469505,68,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.3796,-16.5157,6.34915,87780,-25,-25,248,-25,25,105,25,-25,137,25,25,99
0.432114,-20.4128,3.32958,43672,-25,-25,105,-25,25,44,25,-25,99,25,25,52
-19.3563,18.4788,5.07928,25691,-25,-25,34,-25,25,110,25,-25,29,25,25,24
16.6726,-1.87841,-6.58539,74895,-25,-25,67,-25,25,104,25,-25,167,25,25,136
-4.37974,16.447,-0.994593,15189,-25,-25,18,-25,25,14,25,-25,19,25,25,50
-9.31043,-18.6883,5.49845,18607,-25,-25,57,-25,25,21,25,-25,37,25,25,20
-11.6365,21.0873,-4.48378,30062,-25,-25,27,-25,25,129,25,-25,27,25,25,49
8.97857,0.0702393,-7.20974,117195,-25,-25,166,-25,25,169,25,-25,208,25,25,218
-9.33121,-3.35451,-4.25877,10726,-25,-25,21,-25,25,21,25,-25,16,25,25,14
21.0797,-18.0211,-6.1657,513,-99.9,-99.9,-1,-25,25,1,25,-25,1,-99.9,-99.9,-1
-19.6568,-3.34686,3.41047,113011,-25,-25,307,-25,25,224,25,-25,127,25,25,121
11.9511,-18.3698,2.17337,346630,-25,-25,539,-25,25,343,25,-25,1175,25,25,455
-17.1803,14.1354,-2.08326,121745,-25,-25,205,-25,25,440,25,-25,132,25,25,164
5.48503,-2.59395,0.624048,115,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-13.6115,8.4165,6.23844,11498,-25,-25,18,-25,25,27,25,-25,14,25,25,12
16.9708,-17.2306,-8.14679,247329,-25,-25,387,-25,25,331,25,-25,752,25,25,389
4.02344,8.83914,-7.24185,99765,-25,-25,156,-25,25,183,25,-25,180,25,25,187
-21.3225,5.32923,0.94851,1115,-25,-25,6,-25,25,2,25,-25,2,25,25,1
-8.6717,-10.3456,-2.58646,70,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
9.96212,9.83942,-2.4911,83931,-25,-25,98,-25,25,129,25,-25,145,25,25,224
13.5882,18.6466,-4.99039,6785,-25,-25,5,-25,25,8,25,-25,11,25,25,31
-3.34118,-0.0356735,-2.14528,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
6.07543,19.6708,-3.94172,64345,-25,-25,86,-25,25,151,25,-25,96,25,25,159
6.6342,15.623,-0.323396,1965,-25,-25,3,-25,25,4,25,-25,5,25,25,7
18.479,-10.6743,9.11642,116,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
4.91959,14.1093,-9.88706,4747,-25,-25,1,-25,25,8,25,-25,5,25,25,15
-2.20982,11.9653,-1.41507,17391,-25,-25,25,-25,25,47,25,-25,24,25,25,31
19.0992,-7.57966,4.3803,24332,-25,-25,30,-25,25,33,25,-25,61,25,25,40
-8.43205,-1.06379,8.32343,41675,-25,-25,93,-25,25,78,25,-25,55,25,25,63
-7.56113,-18.7626,0.634925,262654,-25,-25,622,-25,25,311,25,-25,526,25,25,286
0.111558,-19.8828,-1.35967,85,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.00563,20.8009,-3.34825,15903,-25,-25,16,-25,25,11,25,-25,36,25,25,21
9.14422,-1.73458,-2.81093,47,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.0229,-16.7057,-8.72991,280,-25,-25,1,-25,25,1,25,-25,1,-99.9,-99.9,-1
0.0686528,-10.5974,4.92268,59112,-25,-25,117,-25,25,91,25,-25,116,25,25,78
17.3166,-13.5645,-5.55645,90,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
13.2974,9.69139,6.10926,114996,-25,-25,117,-25,25,178,25,-25,203,25,25,365
10.6208,10.3539,-3.92959,1111,-25,-25,3,-25,25,1,25,-25,1,-99.9,-99.9,-1
3.88941,21.4346,-9.95994,74000,-25,-25,95,-25,25,145,25,-25,96,25,25,205
-8.42056,11.7395,3.97084,1968,-25,-25,3,-25,25,11,25,-25,3,25,25,1
-9.42217,21.5873,8.18147,39543,-25,-25,51,-25,25,128,25,-25,41,25,25,59
-10.1708,-16.3142,-5.82502,8430,-25,-25,36,-25,25,14,25,-25,13,25,25,14
-10.9824,10.5747,8.24789,32162,-25,-25,53,-25,25,60,25,-25,37,25,25,44
1.30119,2.93167,-1.64896,79,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
17.7151,15.977,6.73771,100032,-25,-25,101,-25,25,152,25,-25,151,25,25,367
14.0656,15.8308,-8.05539,88,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
4.95223,-11.0879,0.518971,190,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.5254,-19.2986,-8.49202,97,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,2,-99.9,-99.9,-1
-14.4266,3.31092,7.65478,10859,-25,-25,30,-25,25,33,25,-25,17,25,25,17
12.7476,-19.7218,8.22991,8051,-25,-25,11,-25,25,6,25,-25,18,25,25,10
7.54076,13.0934,-7.66847,139,-99.9,-99.9,-1,-25,25,2,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.0025,-21.4801,1.56922,9913,-25,-25,36,-25,25,8,25,-25,15,25,25,5
-21.3308,-19.7998,-2.24368,82399,-25,-25,587,-25,25,104,25,-25,94,25,25,84
12.389,3.43938,5.47185,50244,-25,-25,72,-25,25,62,25,-25,73,25,25,119
8.6418,-4.33679,1.26913,183749,-25,-25,304,-25,25,224,25,-25,378,25,25,296
10.8146,15.7009,-7.81024,58,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.29518,-9.12678,5.79715,53,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
-13.4102,0.627988,-4.64269,71007,-25,-25,130,-25,25,166,25,-25,75,25,25,105
-1.77734,6.41405,-0.107439,48442,-25,-25,79,-25,25,108,25,-25,66,25,25,91
19.2899,12.265,-1.87151,78,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-4.69953,-17.9284,5.46173,12246,-25,-25,35,-25,25,9,25,-25,23,25,25,21
18.6445,13.5301,9.9504,104,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.4602,-0.930726,-3.06017,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.8026,-5.09495,3.96125,57,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,2,-99.9,-99.9,-1
-11.775,18.7773,0.0265127,193,-99.9,-99.9,-1,-25,25,4,-99.9,-99.9,-1,-99.9,-99.9,-1
2.77029,8.70821,1.48055,17105,-25,-25,24,-25,25,29,25,-25,30,25,25,34
1.10422,10.5273,-3.27154,245430,-25,-25,342,-25,25,564,25,-25,303,25,25,519
20.4441,-15.5802,-0.208942,2780,-25,-25,2,-99.9,-99.9,-1,25,-25,10,25,25,4
2.16255,5.88722,-2.28797,72202,-25,-25,115,-25,25,126,25,-25,113,25,25,148
2.50435,1.56444,-3.84782,65799,-25,-25,108,-25,25,133,25,-25,92,25,25,103
-17.4473,19.8332,1.0004,28051,-25,-25,27,-25,25,104,25,-25,24,25,25,34
14.2103,-9.09763,2.48081,5616,-25,-25,3,-25,25,8,25,-25,15,25,25,7
14.8554,1.13631,4.01667,39,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-17.8189,10.4308,7.68795,59,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.8025,-3.21664,-3.47421,53316,-25,-25,79,-25,25,67,25,-25,125,25,25,103
-1.96031,-12.1876,7.97681,81,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
11.7115,19.8407,-8.06209,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-6.10683,7.31545,-1.36629,142892,-25,-25,235,-25,25,273,25,-25,198,25,25,260
-15.6886,17.4392,0.945949,81,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
3.85475,17.2978,-3.55283,145812,-25,-25,171,-25,25,253,25,-25,175,25,25,364
1.25154,17.2745,-5.54605,56,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
15.4787,-12.5929,3.1395,246,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.0714,7.62834,-0.696441,124,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.0791,18.8604,8.92665,40734,-25,-25,58,-25,25,155,25,-25,33,25,25,59
15.1685,1.50037,0.355342,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.9078,6.02519,-1.84062,104980,-25,-25,186,-25,25,284,25,-25,117,25,25,162
-9.83129,-16.4608,6.7233,54,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.9447,-19.4596,9.59614,62,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.9983,-4.20012,9.74382,5415,-25,-25,13,-25,25,11,25,-25,7,25,25,12
-2.47687,-10.2561,2.8313,7909,-25,-25,14,-25,25,14,25,-25,14,25,25,14
10.9827,-16.9982,5.60232,14730,-25,-25,36,-25,25,13,25,-25,47,25,25,13
-11.497,-5.12964,2.45054,150,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
0.604675,-5.23707,-8.20348,915,-25,-25,1,-99.9,-99.9,-1,25,-25,4,-99.9,-99.9,-1
5.60977,20.7913,2.07095,2445,-25,-25,1,-25,25,4,25,-25,4,25,25,7
-9.27438,-19.0013,-7.932,68262,-25,-25,252,-25,25,88,25,-25,105,25,25,77
21.4595,4.32035,7.80585,24292,-25,-25,13,-25,25,24,25,-25,47,25,25,67
-12.3484,-18.5585,0.503505,5369,-25,-25,20,-25,25,3,25,-25,2,25,25,6
-1.95759,-2.27184,9.18948,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.5725,1.65094,4.01491,0,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
7.46343,3.94706,-5.5761,99,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
-6.57785,16.3555,-8.14271,74,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.3537,3.76745,-1.76694,2296,-25,-25,3,-25,25,4,25,-25,5,25,25,4
-1.34854,21.7857,-5.27858,50,-25,-25,1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.4462,19.684,-5.54247,78551,-25,-25,105,-25,25,426,25,-25,74,25,25,125
-7.89437,0.185113,-4.4026,162286,-25,-25,322,-25,25,314,25,-25,222,25,25,221
0.49557,-7.81679,1.36589,3329,-25,-25,11,-25,25,5,25,-25,3,25,25,1
-18.2946,13.8945,7.48133,16778,-25,-25,17,-25,25,46,25,-25,21,25,25,18
-20.197,-15.3181,0.60893,36794,-25,-25,98,-25,25,46,25,-25,46,25,25,28
-20.7836,-18.229,8.08375,67,-99.9,-99.9,-1,-25,25,1,-99.9,-99.9,-1,-99.9,-99.9,-1
-10.1714,5.07321,-1.12692,338968,-25,-25,569,-25,25,944,25,-25,431,25,25,490
0.197651,16.2462,-7.77331,33638,-25,-25,45,-25,25,65,25,-25,44,25,25,65
-13.7927,2.04944,3.25137,42,-99.9,-99.9,-1,-99.9,-99.9,-1,25,-25,1,-99.9,-99.9,-1
7.04743,7.42335,1.84066,6141,-25,-25,8,-25,25,14,25,-25,9,25,25,17
-1.97254,2.11073,4.41622,17328,-25,-25,30,-25,25,29,25,-25,27,25,25,34
-11.0193,15.7153,-7.15219,117,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1
20.7547,-1.724,1.83921,62165,-25,-25,84,-25,25,72,25,-25,153,25,25,120
20.305,-6.4964,-0.703863,82,-99.9,-99.9,-1,-99.9,-99.9,-1,-99.9,-99.9,-1,25,25,1
8.16361,-3.1215,0.090522,12689,-25,-25,16,-25,25,13,25,-25,24,25,25,21
-11.9418,-11.1807,-2.23489,76901,-25,-25,211,-25,25,107,25,-25,121,25,25,91
