vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
13.1696,-23.3288,-4.48971,-25,0,16,25,0,25
14.9734,21.2007,0.880928,-25,0,13,25,0,22
-15.3725,15.2684,3.95924,-25,0,22,25,0,14
14.0835,-8.53683,-7.76039,-99.9,-99.9,-1,25,0,3
-2.93984,9.57367,-9.34429,-99.9,-99.9,-1,-99.9,-99.9,-1
9.86373,14.0378,8.42521,-25,0,25,25,0,26
-23.9164,22.818,-7.08448,-25,0,6,25,0,11
8.83117,10.106,-7.92715,-25,0,31,25,0,58
16.1144,-13.8799,5.74266,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.333,3.0711,-0.642384,-99.9,-99.9,-1,-99.9,-99.9,-1
0.387279,15.8587,6.33859,-25,0,47,25,0,43
-12.6396,17.7554,-1.45966,-99.9,-99.9,-1,-99.9,-99.9,-1
14.2945,-11.3334,-7.38241,-25,0,32,25,0,67
13.3897,-15.912,8.13912,-99.9,-99.9,-1,-99.9,-99.9,-1
19.6678,-0.192572,-7.16839,-25,0,11,25,0,23
-2.26208,-4.34399,-8.73865,-99.9,-99.9,-1,-99.9,-99.9,-1
-4.37962,3.94643,-4.55411,-25,0,56,25,0,49
-4.5101,6.09171,-8.96987,-25,0,14,25,0,17
-6.31893,-1.55509,0.902462,-99.9,-99.9,-1,25,0,2
4.18125,7.76313,-9.49284,-99.9,-99.9,-1,-99.9,-99.9,-1
12.3061,-9.06498,-2.08179,-99.9,-99.9,-1,-99.9,-99.9,-1
8.58404,17.4433,5.97875,-99.9,-99.9,-1,-99.9,-99.9,-1
-20.74,19.1784,-3.72211,-25,0,34,25,0,15
15.5712,-9.94226,5.02542,-25,0,3,25,0,2
5.552,-14.8284,8.77712,-99.9,-99.9,-1,25,0,1
5.82442,7.82158,-4.7795,-25,0,2,25,0,5
-15.2159,7.77386,-7.04897,-25,0,68,25,0,30
-7.47693,-8.76134,-3.31707,-25,0,17,25,0,18
-10.0963,16.9282,-6.3579,-25,0,29,25,0,20
-12.6965,19.4633,-9.75879,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.368986,16.1651,2.78186,-25,0,30,25,0,41
